League Name,League Level,League Season,Matchday,Match Date,Match Time,Host Team ID,Host Team Name,Host Team Hometown,Host Team URL,Guest Team ID,Guest Team Name,Guest Team Hometown,Guest Team URL,Goals Host,Goals Guest
Superliga Srbije,1,2014-2015,2,17.08.2014,17:00,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,0,0
Superliga Srbije,1,2014-2015,2,16.08.2014,17:30,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,0,0
Superliga Srbije,1,2014-2015,2,16.08.2014,17:30,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,2
Superliga Srbije,1,2014-2015,2,16.08.2014,21:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,3,0
Superliga Srbije,1,2014-2015,2,23.08.2014,18:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,3,1
Superliga Srbije,1,2014-2015,2,23.08.2014,20:30,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,1
Superliga Srbije,1,2014-2015,2,23.08.2014,17:30,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,0
Superliga Srbije,1,2014-2015,2,23.08.2014,19:30,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,2,4
Superliga Srbije,1,2014-2015,2,23.08.2014,17:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,2,0
Superliga Srbije,1,2014-2015,2,23.08.2014,20:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2014-2015,2,23.08.2014,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,6
Superliga Srbije,1,2014-2015,2,24.08.2014,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,3,0
Superliga Srbije,1,2014-2015,3,23.08.2014,18:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,3,1
Superliga Srbije,1,2014-2015,3,23.08.2014,20:30,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,1
Superliga Srbije,1,2014-2015,3,23.08.2014,17:30,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,0
Superliga Srbije,1,2014-2015,3,23.08.2014,19:30,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,2,4
Superliga Srbije,1,2014-2015,3,23.08.2014,17:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,2,0
Superliga Srbije,1,2014-2015,3,23.08.2014,20:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2014-2015,3,23.08.2014,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,6
Superliga Srbije,1,2014-2015,3,24.08.2014,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,3,0
Superliga Srbije,1,2014-2015,3,30.08.2014,19:30,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,0,1
Superliga Srbije,1,2014-2015,3,31.08.2014,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,4
Superliga Srbije,1,2014-2015,3,30.08.2014,19:30,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,0
Superliga Srbije,1,2014-2015,3,30.08.2014,17:00,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,0,1
Superliga Srbije,1,2014-2015,3,31.08.2014,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,3,2
Superliga Srbije,1,2014-2015,3,30.08.2014,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,2,1
Superliga Srbije,1,2014-2015,3,30.08.2014,19:30,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,1,0
Superliga Srbije,1,2014-2015,3,31.08.2014,19:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,2,3
Superliga Srbije,1,2014-2015,4,30.08.2014,19:30,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,0,1
Superliga Srbije,1,2014-2015,4,31.08.2014,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,4
Superliga Srbije,1,2014-2015,4,30.08.2014,19:30,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,0
Superliga Srbije,1,2014-2015,4,30.08.2014,17:00,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,0,1
Superliga Srbije,1,2014-2015,4,31.08.2014,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,3,2
Superliga Srbije,1,2014-2015,4,30.08.2014,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,2,1
Superliga Srbije,1,2014-2015,4,30.08.2014,19:30,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,1,0
Superliga Srbije,1,2014-2015,4,31.08.2014,19:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,2,3
Superliga Srbije,1,2014-2015,4,14.09.2014,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,3,0
Superliga Srbije,1,2014-2015,4,13.09.2014,16:30,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,2,0
Superliga Srbije,1,2014-2015,4,13.09.2014,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,0
Superliga Srbije,1,2014-2015,4,13.09.2014,16:30,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,2
Superliga Srbije,1,2014-2015,4,13.09.2014,19:30,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,1,1
Superliga Srbije,1,2014-2015,4,13.09.2014,19:30,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,0,1
Superliga Srbije,1,2014-2015,4,13.09.2014,19:30,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,4,2
Superliga Srbije,1,2014-2015,4,13.09.2014,16:30,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,1
Superliga Srbije,1,2014-2015,5,14.09.2014,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,3,0
Superliga Srbije,1,2014-2015,5,13.09.2014,16:30,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,2,0
Superliga Srbije,1,2014-2015,5,13.09.2014,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,0
Superliga Srbije,1,2014-2015,5,13.09.2014,16:30,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,2
Superliga Srbije,1,2014-2015,5,13.09.2014,19:30,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,1,1
Superliga Srbije,1,2014-2015,5,13.09.2014,19:30,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,0,1
Superliga Srbije,1,2014-2015,5,13.09.2014,19:30,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,4,2
Superliga Srbije,1,2014-2015,5,13.09.2014,16:30,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,1
Superliga Srbije,1,2014-2015,5,20.09.2014,16:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,0
Superliga Srbije,1,2014-2015,5,20.09.2014,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,1,1
Superliga Srbije,1,2014-2015,5,21.09.2014,16:00,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,3
Superliga Srbije,1,2014-2015,5,20.09.2014,15:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,0
Superliga Srbije,1,2014-2015,5,20.09.2014,16:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,2,1
Superliga Srbije,1,2014-2015,5,20.09.2014,18:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,2,0
Superliga Srbije,1,2014-2015,5,20.09.2014,16:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,1
Superliga Srbije,1,2014-2015,5,20.09.2014,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,5,2
Superliga Srbije,1,2014-2015,6,20.09.2014,16:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,0
Superliga Srbije,1,2014-2015,6,20.09.2014,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,1,1
Superliga Srbije,1,2014-2015,6,21.09.2014,16:00,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,3
Superliga Srbije,1,2014-2015,6,20.09.2014,15:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,0
Superliga Srbije,1,2014-2015,6,20.09.2014,16:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,2,1
Superliga Srbije,1,2014-2015,6,20.09.2014,18:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,2,0
Superliga Srbije,1,2014-2015,6,20.09.2014,16:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,1
Superliga Srbije,1,2014-2015,6,20.09.2014,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,5,2
Superliga Srbije,1,2014-2015,6,29.09.2014,15:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,1,0
Superliga Srbije,1,2014-2015,6,29.09.2014,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,1
Superliga Srbije,1,2014-2015,6,29.09.2014,19:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,3,0
Superliga Srbije,1,2014-2015,6,29.09.2014,19:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,1
Superliga Srbije,1,2014-2015,6,29.09.2014,15:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,2,0
Superliga Srbije,1,2014-2015,6,29.09.2014,16:30,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,1,1
Superliga Srbije,1,2014-2015,6,29.09.2014,15:00,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,1,0
Superliga Srbije,1,2014-2015,6,29.09.2014,15:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,1,3
Superliga Srbije,1,2014-2015,7,29.09.2014,15:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,1,0
Superliga Srbije,1,2014-2015,7,29.09.2014,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,1
Superliga Srbije,1,2014-2015,7,29.09.2014,19:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,3,0
Superliga Srbije,1,2014-2015,7,29.09.2014,19:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,1
Superliga Srbije,1,2014-2015,7,29.09.2014,15:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,2,0
Superliga Srbije,1,2014-2015,7,29.09.2014,16:30,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,1,1
Superliga Srbije,1,2014-2015,7,29.09.2014,15:00,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,1,0
Superliga Srbije,1,2014-2015,7,29.09.2014,15:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,1,3
Superliga Srbije,1,2014-2015,7,04.10.2014,15:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,2,1
Superliga Srbije,1,2014-2015,7,04.10.2014,15:00,26,Radnički 1923,Kragujevac,https://www.srbijasport.net/club/1216-radnicki-1923-kragujevac/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,0,3
Superliga Srbije,1,2014-2015,7,04.10.2014,15:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,27,Donji Srem,Pećinci,https://www.srbijasport.net/club/802-donji-srem-pecinci/results,4,0
Superliga Srbije,1,2014-2015,7,05.10.2014,15:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,2
